Timestamp       New_Characters  Art_No
1549495092.0	256
1549495178.0	201
1549495239.0	563
1549495268.0	566
1549495342.0	716
1549495403.0	757
1549495492.0	116
1549495536.0	117
1549495582.0	431
1549495638.0	605
1549495754.0	455
1549496000.0	1597
1549496047.0	1597
1549496100.0	7
1549496129.0	728
1549496233.0	208
1549496277.0	574
1549496441.0	654
1549496530.0	972
1549496595.0	1087
1549496723.0	565
1549496765.0	475
1549496817.0	270
1549496848.0	231
1549496932.0	287
1549496971.0	149
1549497019.0	340
1549497079.0	479
1549497184.0	235
1549497272.0	268
1549497318.0	239
1549497352.0	259
1549497400.0	499
1549497444.0	121
1549497536.0	258
1549497561.0	52
1549497583.0	52
1549497610.0	93
1549497704.0	93
1549497728.0	266
1549497752.0	90
1549497863.0	118
1549497929.0	95
1549498017.0	639
1549498049.0	636
1549498098.0	766
1549498169.0	676
1549498373.0	319
1549498406.0	608
1549498440.0	476
1549541002.0	66
1549541037.0	38
1549541072.0	38
1549541195.0	120
1549541339.0	96
1549541371.0	196
1549541452.0	91
1549541519.0	134
1549541549.0	207
1549541591.0	205
1549541777.0	500
1549541817.0	423
1549541846.0	94
1549542231.0	185
1549542318.0	152
1549542459.0	684
1549542826.0	479
1549542897.0	50
1549542922.0	50
1549542951.0	45
1549542999.0	50
1549543017.0	26
1549543057.0	38
1549543099.0	130
1549543137.0	36
1549543235.0	96
1549543281.0	64
1549543411.0	441
1549543507.0	430
1549543558.0	340
1549543616.0	357
1549543700.0	298
1549543731.0	306
1549543765.0	360
1549543804.0	399
1549543915.0	393
1549544000.0	473
1549546590.0	86
1549546642.0	116
1549546797.0	170
1549546849.0	75
1549546940.0	32
1549546975.0	32
1549546990.0	32
1549547021.0	88
1549547039.0	32
1549547064.0	32
1549547079.0	33
1549547185.0	32
1549547200.0	32
1549547215.0	33
1549547230.0	33
1549547317.0	268
1549547378.0	165
1549547430.0	125
1549547472.0	125
1549547516.0	125
1549547547.0	340
1549547875.0	56
1549547929.0	827
1549547986.0	476
1549548101.0	213
1549548117.0	213
1549548131.0	213
1549548144.0	213
1549548181.0	238
1549548218.0	244
1549548281.0	295
1549548322.0	212
1549548371.0	265
1549548464.0	265
1549548485.0	265
1549548524.0	217
1549548563.0	217
1549548584.0	217
1549548608.0	217
1549548639.0	217
1549548663.0	214
1549548698.0	216
1549548743.0	267
1549548971.0	437
1549549037.0	398
1549549090.0	441
1549549227.0	320
1549549277.0	321
1549549320.0	317
1549549403.0	222
1549549449.0	251
1549549603.0	862
1549549677.0	634
1549549757.0	232
1549549870.0	596
1549550004.0	208
1549550059.0	68
1549550123.0	228
1549550141.0	228
1549555714.0	196
1549555739.0	197
1549555874.0	211
1549555888.0	209
1549555912.0	195
1549555938.0	190
1549555951.0	195
1549555965.0	172
1549555978.0	170
1549556059.0	176
1549556076.0	184
1549556113.0	143
1549556132.0	151
1549556153.0	158
1549556174.0	156
1549556207.0	137
1549556231.0	147
1549556379.0	294
1549556440.0	185
1549556471.0	185
1549556519.0	179
1549556570.0	183
1549556613.0	180
1549556663.0	183
1549556710.0	130
1549556732.0	95
1549556748.0	94
1549556763.0	94
1549556781.0	135
1549556795.0	91
1549556924.0	106
1549556975.0	108
1549557005.0	144
1549557018.0	107
1549557066.0	176
1549557190.0	230
1549557210.0	138
1549557321.0	442
1549557397.0	126
1549557429.0	127
1549557531.0	347
1549557572.0	439
1549557601.0	456
1549557640.0	283
1549557695.0	197
1549557723.0	211
1549557783.0	694
1549557844.0	602
1549558093.0	721
1549558370.0	973
1549558558.0	744
1549558722.0	795
1549558803.0	366
1549558902.0	513
1549558936.0	89
1549558955.0	103
1549558983.0	78
1549559022.0	105
1549559039.0	131
1549559144.0	458
1549559185.0	448
1549559239.0	264
1549559274.0	293
1549559437.0	578
1549559582.0	557
1549559615.0	528
1549559675.0	3
1549565096.0	105
1549565113.0	229
1549565234.0	493
1549565305.0	482
1549565388.0	505
1549565442.0	373
1549565502.0	442
1549565658.0	459
1549619299.0	545
1549619425.0	501
1549619562.0	518
1549619659.0	49
1549619696.0	51
1549619738.0	47
1549629860.0	601
1549629891.0	597
1549629949.0	583
1549630010.0	580
1549630124.0	358
1549630161.0	180
1549633093.0	537
1549633639.0	642
1549634186.0	1454
1549634762.0	1273
1549634850.0	1199
1549634939.0	1155
1549635022.0	1026
1549635392.0	923
1549635447.0	223
1549635484.0	236
1549635636.0	333
1549635659.0	79
1549635693.0	311
1549635738.0	338
1549635805.0	308
1549635887.0	252
1549635937.0	249
1549636048.0	192
1549636102.0	443
1549636200.0	747
1549636304.0	1085
1549637022.0	746
1549638244.0	488
1549638329.0	394
1550324814.0	46
1552637236.0	310
1552637485.0	346
1552637534.0	341
1552637711.0	274
1552637746.0	274
1552637780.0	251
1552637839.0	112
1552638000.0	265
1552638061.0	84
1552638683.0	266
1552638889.0	132
1552639924.0	133
1552640042.0	128
1552640343.0	116
1552641202.0	115
1552641671.0	193
1552641733.0	143
1552641805.0	416
1553205536.0	513
1553208641.0	575
1553208742.0	178
1553208799.0	1163
1553209033.0	43
1553211038.0	214
1553211093.0	216
1553211127.0	178
1553211209.0	107
1553211269.0	214
1553211301.0	224
1553211324.0	12
1553248892.0	494
1553248933.0	358
1553248978.0	386
1553249047.0	139
1553249085.0	314
1553249191.0	186
1553249271.0	625
1553249328.0	147
1553249387.0	78
1553249524.0	257
1553249825.0	427
1553253700.0	451
1553253799.0	200
1553266970.0	556
1553267327.0	530
1553267416.0	287
1553267520.0	291
1553267567.0	62
1553267907.0	471
1553268017.0	475
1553268145.0	200
1553268275.0	568
1553274509.0	152
1553274586.0	104
1553274708.0	245
1553274791.0	200
1553274956.0	415
1553274995.0	20
1553275020.0	384
1553275092.0	639
1553275203.0	952
1553275387.0	1207
1553275560.0	111
1553275710.0	25
1553275774.0	188
1553275927.0	17
1553276399.0	25
1553276435.0	16
1553282939.0	32
1553282959.0	133
1553282995.0	30
1553283027.0	58
1553283069.0	107
1553283249.0	311
1553283273.0	313
1553290041.0	104
1553290074.0	104
1553290134.0	110
1553290161.0	110
1553290195.0	80
1553290316.0	62
1553290336.0	90
1553290394.0	193
1553290412.0	408
1553290429.0	408
1553290453.0	406
1553293613.0	137
1553293636.0	136
1553293662.0	131
1553293684.0	136
1553293732.0	123
1553293761.0	122
1553293787.0	122
1553293840.0	119
1553293870.0	103
1553293884.0	103
1553293918.0	3
1553293949.0	100
1553294023.0	71
1553294085.0	49
1553294170.0	32
1553294230.0	113
1553294292.0	85
1553294312.0	81
1553294333.0	39
1553294378.0	118
1553294413.0	39
1553294582.0	72
1553294619.0	56
1553294641.0	57
1553294667.0	82
1553294688.0	68
1553294708.0	39
1553294754.0	62
1553294780.0	65
1553294873.0	134
1553294926.0	246
1553295015.0	190
1553295111.0	40
1553295169.0	65
1553295309.0	173
1553295406.0	335
1553295454.0	231
1553295492.0	205
1553295553.0	144
1553295700.0	539
1553295738.0	405
1553295821.0	17
1553295853.0	17
1553295919.0	17
1553295949.0	17
1553296004.0	259
1553296095.0	82
1553296181.0	1332
1553509093.0	228
1553509243.0	222
1553509297.0	261
1553509326.0	221
1553509396.0	275
1553509485.0	35
1553509518.0	245
1553509563.0	218
1553509597.0	189
1553509646.0	201
1553509682.0	27
1553509786.0	17
1553509818.0	17
1553509853.0	193
1553509877.0	171
1553510126.0	226
1553510163.0	17
1553510189.0	25
1553510213.0	17
1553510267.0	259
1553510297.0	17
1553510373.0	267
1553510412.0	269
1553510450.0	642
1553510502.0	34
1553510632.0	420
1553510792.0	695
1553510911.0	774
1553511018.0	655
1553527184.0	140
1553527240.0	328
1553527720.0	126
1553532283.0	126
1553532446.0	26
1553532511.0	70
1553532632.0	137
1553533376.0	134
1553533612.0	94
1553533921.0	287
1553534102.0	158
1553535156.0	534
1553536022.0	999
1553536071.0	851
1553536209.0	120
1553536285.0	333
1553536387.0	28
1553536455.0	28
1553536549.0	466
1553536603.0	127
1553536643.0	369
1553536751.0	492
1553536807.0	28
1553536853.0	28
1553536915.0	127
1553537017.0	407
1553537209.0	144
1553537287.0	191
1553537352.0	127
1553537524.0	344
1553537587.0	131
1553537707.0	73
1553537778.0	279
1553537836.0	467
1553537922.0	126
1553537981.0	208
1553538125.0	96
1553538219.0	193
1553538430.0	354
1553538503.0	81
1553538559.0	123
1553538583.0	41
1553538610.0	276
1553538687.0	258
1553538740.0	64
1553538771.0	52
1553538817.0	270
1553538848.0	301
1553538927.0	603
1553539038.0	64
1553539119.0	266
1553539162.0	235
1553539197.0	260
1553539240.0	284
1553539312.0	64
1553539342.0	58
1553539385.0	76
1553539441.0	250
1553539489.0	242
1553539621.0	158
1553539778.0	120
1553539969.0	72
1553540032.0	282
1553540060.0	45
1553540123.0	263
1553540188.0	346
1553540303.0	388
1553540499.0	247
1553540567.0	239
1553540598.0	194
1553540621.0	247
1553540642.0	82
1553540725.0	230
1553541010.0	163
1553541114.0	181
1553541166.0	131
1553541323.0	64
1553541399.0	44
1553541432.0	166
1553541490.0	196
1553541607.0	36
1553542399.0	85
1553542463.0	69
1553542487.0	177
1553542546.0	174
1553542608.0	133
1553542630.0	98
1553542714.0	133
1553542754.0	100
1553542785.0	48
1553542812.0	48
1553542854.0	151
1553542951.0	515
1553543002.0	493
1553543125.0	1098
1553544361.0	272
1553544507.0	369
1553544806.0	113
1553544844.0	274
1553544882.0	134
1553589303.0	135
1553589321.0	141
1553589388.0	142
1553589419.0	155
1553589543.0	126
1553589791.0	150
1553589963.0	174
1553590250.0	208
1553590309.0	157
1553590345.0	174
1553590382.0	234
1553590413.0	98
1553590548.0	407
1553590586.0	302
1553590629.0	89
1553590743.0	143
1553590778.0	230
1553590925.0	257
1553590976.0	278
1553591000.0	282
1553591046.0	79
1553591697.0	310
1553593883.0	227
1553593974.0	50
1553594026.0	283
1553594814.0	470
1553667587.0	203
1553667647.0	258
1553667781.0	202
1553667837.0	146
1553667893.0	133
1553667969.0	229
1553668057.0	422
1553668132.0	314
1553668187.0	443
1553668256.0	279
1553668319.0	95
1553668365.0	39
1553668412.0	359
1553668487.0	68
1553668566.0	419
1553668639.0	222
1553668950.0	241
1553669196.0	332
1553673754.0	476
1553673820.0	92
1553673858.0	166
1553673935.0	270
1553673983.0	238
1553674019.0	157
1553674115.0	156
1553674186.0	149
1553674369.0	170
1553674473.0	163
1553674511.0	163
1553674626.0	178
1553674666.0	165
1553674756.0	224
1553675424.0	152
1553675465.0	47
1553675540.0	143
1553675574.0	164
1553675687.0	168
1553675737.0	192
1553675800.0	208
1553675845.0	228
1553675975.0	167
1553676059.0	23
1553676135.0	284
1553676172.0	245
1553676285.0	154
1553676345.0	427
1553676497.0	237
1553676634.0	173
1553676822.0	388
1553676970.0	632
1553677046.0	271
1553677105.0	117
1553677241.0	307
1553677279.0	382
1553677335.0	170
1553677393.0	47
1553677470.0	153
1553677514.0	190
1553677598.0	150
1553677744.0	638
1553678920.0	354
1553678958.0	29
1553679001.0	346
1553679087.0	209
1553680096.0	496
1553680459.0	314
1553680533.0	313
1553681114.0	313
1553688379.0	219
1553688420.0	157
1553688489.0	157
1553688582.0	224
1553688703.0	205
1553688915.0	789
1553689044.0	83
1553689098.0	95
1553689190.0	651
1553689295.0	518
1553689605.0	506
1553689644.0	274
1553690442.0	263
1553783166.0	97
1553783266.0	87
1553783319.0	232
1553783340.0	106
1553783378.0	87
1553783438.0	32
1553783511.0	191
1553783564.0	105
1553783605.0	117
1553786450.0	183
1553787847.0	197
1553788630.0	202
1553789833.0	83
1553789965.0	258
1553790053.0	957
1553790498.0	642
1553790566.0	639
1553790665.0	413
1553790722.0	480
1553790859.0	1074
1553790998.0	354
1553791531.0	249
1553791594.0	144
1553791691.0	218
1553792529.0	1169
1553792732.0	136
1553793198.0	140
1553793324.0	198
1553793377.0	113
1553793596.0	120
1553793844.0	684
1553793893.0	306
1553794072.0	174
1553794129.0	545
1553794259.0	470
1553794308.0	313
1553794354.0	107
1553794418.0	108
1553794466.0	119
1553794532.0	555
1553794587.0	638
1553794627.0	175
1553794692.0	225
1553794754.0	104
1553799516.0	497
1553799681.0	540
1553799760.0	539
1553799875.0	225
1553799934.0	146
1553799971.0	126
1553800003.0	123
1553800113.0	170
1553800265.0	156
1553800328.0	136
1553800391.0	85
1553800511.0	142
1553801246.0	203
1553849799.0	88
1553849829.0	109
1553849851.0	107
1553849875.0	112
1553849908.0	89
1553849931.0	11
1553849984.0	2
1553850000.0	2
1553850034.0	3
1553850057.0	5
1553850086.0	5
1553850201.0	234
1553850272.0	32
1553850370.0	236
1553850446.0	230
1553850493.0	199
1553850656.0	162
1553850837.0	174
1553850908.0	171
1553850945.0	134
1553850991.0	70
1553851155.0	353
1553851325.0	215
1553851367.0	124
1553851484.0	151
1553851597.0	258
1553851643.0	274
1553851689.0	131
1553851971.0	118
1553852021.0	170
1553852095.0	393
1553852138.0	320
1553852193.0	136
1553875428.0	325
1553876268.0	255
1553876324.0	235
1553876392.0	337
1553876444.0	333
1553876476.0	163
1553876693.0	465
1553876769.0	460
1553876866.0	171
1553877065.0	320
1553877108.0	16
1553877163.0	250
1553877209.0	86
1553877325.0	379
1553879990.0	168
1553882162.0	428
1553882443.0	180
1553882513.0	158
1553882564.0	258
1553882744.0	774
1553882985.0	430
1553883075.0	430
1553883190.0	530
1553883297.0	632
1553884208.0	640
1553884256.0	46
1553884336.0	126
1553884365.0	121
1553884644.0	27
1553885009.0	403
1553885116.0	407
1553885139.0	420
1553885262.0	81
1553885323.0	404
1553885365.0	404
1553885388.0	407
1553885420.0	466
1553885480.0	218
1553885524.0	130
1553885567.0	75
1553885748.0	248
1553885818.0	369
1553885943.0	387
1553886017.0	245
1553886272.0	235
1553886435.0	310
1553886469.0	185
1553886516.0	82
1553886609.0	453
1553886860.0	456
1553886930.0	230
1554832176.0	25
1554832274.0	97
1554832315.0	101
1554832363.0	140
1554834555.0	292
1554834844.0	157
1554835160.0	145
1554835230.0	401
1554835316.0	124
1554835377.0	402
1554835535.0	811
1554835590.0	810
1554835677.0	611
1554836045.0	705
1554836101.0	184
1554836147.0	631
1554836462.0	466
1554924597.0	317
1554924718.0	280
1554924789.0	302
1554925074.0	305
1554926679.0	342
1554926736.0	498
1554926796.0	497
1554926832.0	464
1554926889.0	509
1554926922.0	513
1554926962.0	499
1554928644.0	247
1554928680.0	506
1554928715.0	379
1554928746.0	514
1554928775.0	352
1554928804.0	523
1554928831.0	403
1554928871.0	386
1554928901.0	419
1554928933.0	494
1554928976.0	492
1555138264.0	164
1555138330.0	372
1555138455.0	169
1556964184.0	199
1556964532.0	65
1556964623.0	35
1556964899.0	64
1556965123.0	61
1556965331.0	52
1556965409.0	165
1556965440.0	187
1556965468.0	203
1556965653.0	332
1556965897.0	480
1556965977.0	334
1556966058.0	547
1556966100.0	205
1556967122.0	352
1556967516.0	425
1556967580.0	492
1557083073.0	212
1557083114.0	199
1557083363.0	276
1557083667.0	222
1557083753.0	242
1557083879.0	855
1557084608.0	598
1557084833.0	453
1557084951.0	703
1557250054.0	78
1557250645.0	82
1557250689.0	70
1557250724.0	71
1557250868.0	356
1557250970.0	200
1557251147.0	181
1557251725.0	438
1557251913.0	163
1557251977.0	77
1557252078.0	42
1557252114.0	26
1557252174.0	26
1557252328.0	176
1557252460.0	206
1557252528.0	277
1557252899.0	567
1557419919.0	87
1557420056.0	113
1557420097.0	265
1557424450.0	221
1557424511.0	166
1557424623.0	290
1557424718.0	58
1557424797.0	58
1557424905.0	274
1557426622.0	231
1558036250.0	652
1558036418.0	357
1558036526.0	250
1558036618.0	344
1558036719.0	240
1558036819.0	321
1558037311.0	156
1558038415.0	1085
1558039558.0	785
1558040000.0	1220
1558040220.0	907
1558040323.0	144
1558040380.0	33
1558040433.0	33
1558040521.0	33
1558040658.0	185
1558040709.0	211
1558040816.0	255
1558041747.0	737
1558041801.0	27
1558041834.0	27
1558041873.0	27
1558041977.0	27
1558042322.0	35
1558443542.0	180
1558443974.0	176
1558444123.0	226
1558444484.0	159
1558444659.0	541
1558445338.0	400
1558445695.0	298
1558445848.0	214
1558445920.0	198
1558445957.0	198
1558445980.0	197
1558446005.0	198
1558446030.0	197
1558446054.0	197
1558446075.0	194
1558446099.0	195
1558446116.0	198
1558446237.0	196
1558446257.0	197
1558446276.0	195
1558446420.0	194
1558446476.0	198
1558446521.0	198
1558446616.0	176
1558446648.0	197
1558446684.0	167
1558446718.0	195
1558446741.0	196
1558446830.0	102
1558446862.0	90
1558446947.0	194
1558447131.0	176
1558447195.0	348
1558447239.0	351
1558447270.0	424
1558447340.0	187
1558447502.0	641
1558447573.0	594
1558447606.0	215
1558447797.0	336
1558447860.0	208
1558447990.0	506
1558448046.0	488
1558448116.0	302
1558448160.0	518
1558448227.0	464
1558448574.0	610
1558448718.0	385
1558448780.0	78
1558448808.0	102
1558448919.0	56
1558448990.0	74
1558449042.0	70
1558449287.0	180
1558449308.0	27
1558449324.0	27
1558449339.0	27
1558449361.0	27
1558449378.0	27
1558449392.0	27
1558449406.0	27
1558449425.0	27
1558449443.0	27
1558449492.0	27
1558449508.0	27
1558449526.0	27
1558449542.0	27
1558449563.0	27
1558449586.0	27
1558449607.0	27
1558449628.0	27
1558449743.0	27
1558449780.0	108
1558449834.0	504
1558449863.0	261
1558449925.0	497
1558449986.0	274
1558450052.0	357
1558450079.0	506
1558450123.0	504
1558450157.0	508
1558450190.0	414
1558450296.0	696
1558450346.0	695
1558450402.0	694
1558450542.0	171
1558450572.0	131
1558450669.0	629
1558450712.0	636
1558450761.0	437
1558450819.0	354
1558450860.0	350
1558450884.0	353
1558616982.0	27
1558617237.0	144
1558618234.0	111
1558618388.0	68
1558618676.0	67
1558618716.0	22
1558618767.0	116
1558619261.0	167
1558619386.0	409
1558619464.0	84
1558619523.0	155
1558620093.0	339
1558620249.0	263
1558620307.0	436
1558620456.0	82
1558620539.0	114
1558620582.0	102
1558620658.0	232
1558620913.0	289
1558620949.0	4
1558621083.0	42
1558621173.0	73
1558622471.0	69
1558622667.0	529
1558622932.0	602
1558623108.0	739
1558623311.0	403
1558623366.0	644
1558623463.0	211
1558623497.0	191
1558623585.0	130
1558623675.0	191
1558623709.0	50
1558623745.0	466
1558624286.0	569
1558624391.0	291
1558624666.0	572
1558625934.0	704
1558626057.0	670
1558626130.0	57
1558626193.0	17
1558626230.0	17
1558626275.0	2
1558626313.0	193
1558626371.0	257
1558626401.0	17
1558626436.0	2
1558626513.0	170
1558626535.0	4
1558626556.0	8
1558626582.0	205
1558626652.0	202
1558626683.0	190
1558626719.0	240
1558626750.0	17
1558626784.0	203
1558626827.0	215
1558626862.0	17
1558627371.0	292
1558627424.0	216
1558627450.0	177
1558627476.0	55
1558627512.0	211
1558627550.0	286
1558627612.0	107
1558627629.0	84
1558627647.0	84
1558627668.0	91
1558627714.0	83
1558627732.0	78
1558627748.0	77
1558627763.0	78
1558627781.0	87
1558627801.0	93
1558627825.0	88
1558627842.0	79
1558627879.0	89
1558627895.0	90
1558627912.0	87
1558627928.0	90
1558627943.0	90
1558627961.0	87
1558628730.0	88
1558628754.0	88
1558628800.0	87
1558628817.0	87
1558628850.0	87
1558628915.0	88
1558629650.0	87
1558629673.0	88
1558629740.0	88
1558629862.0	99
1558630398.0	165
1558630443.0	135
1558630517.0	84
1558630564.0	75
1558630608.0	62
1558630669.0	142
1558630741.0	440
1558630777.0	429
1558630816.0	94
1558630856.0	98
1558630927.0	563
1558631047.0	365
1558631326.0	501
1558631460.0	429
1558631598.0	272
1558631655.0	87
1558631710.0	30
1558631791.0	72
1558631935.0	581
1558632132.0	449
1558632265.0	648
1558632335.0	177
1558632374.0	203
1558632444.0	72
1558632486.0	120
1558632635.0	277
1558632691.0	220
1558632728.0	396
1558632771.0	186
1558632964.0	371
1558633131.0	402
1558633197.0	274
1558633334.0	527
1558633402.0	547
1558634170.0	192
1558634492.0	250
1558635976.0	150
1558636065.0	226
1558636120.0	246
1558636153.0	243
1558636192.0	244
1558636332.0	145
1558636440.0	199
1558636493.0	446
1558636552.0	249
1558636604.0	21
1558636632.0	21
1558636648.0	3
1558636672.0	147
1558636694.0	147
1558815995.0	118
1558816032.0	55
1558816096.0	71
1558816123.0	50
1558816172.0	71
1558816201.0	61
1558816234.0	38
1558816294.0	40
1558816327.0	55
1558816353.0	78
1558816380.0	28
1558816407.0	70
1558816443.0	224
1558816477.0	137
1558816507.0	282
1558816583.0	37
1558816613.0	102
1558816663.0	370
1558816695.0	97
1558816724.0	504
1558816755.0	99
1558817011.0	96
1558817055.0	373
1558817086.0	136
1558817149.0	329
1558817246.0	120
1558817298.0	98
1558817341.0	64
1558817389.0	240
1558817540.0	139
1558817634.0	63
1558817686.0	321
1558817819.0	81
1558817854.0	172
1558817881.0	211
1558818063.0	668
1558818134.0	733
1558818182.0	512
1558818234.0	309
1558818316.0	265
1558818435.0	189
1558818478.0	179
1558818576.0	957
1558818640.0	130
1558818685.0	96
1558818738.0	251
1558818792.0	529
1558818868.0	211
1558819382.0	212
1558819823.0	633
1558819947.0	642
1558820223.0	596
1558820378.0	722
1558820447.0	707
1558820588.0	646
1558820651.0	689
1558820833.0	712
1558820880.0	709
1558821078.0	449
1558821170.0	410
1558821229.0	223
1558821307.0	234
1558821351.0	16
1558821424.0	91
1558821487.0	240
1558821668.0	62
1558821738.0	243
1558821821.0	146
1558821872.0	77
1558821997.0	194
1558822125.0	320
1558822236.0	420
1558822328.0	651
1558822440.0	89
1558822479.0	161
1558822583.0	148
1558822653.0	545
1558822712.0	74
1558822789.0	196
1558822851.0	58
1558823156.0	607
1558823189.0	12
1558823269.0	131
1558823373.0	136
1558823421.0	145
1558823451.0	141
1558823570.0	142
1558823597.0	138
1558823623.0	40
1558823651.0	131
1558823675.0	154
1558823699.0	56
1558824016.0	174
1558824069.0	97
1558824114.0	125
1558824193.0	153
1558824287.0	107
1558824350.0	145
1558824400.0	58
1558824472.0	447
1558824849.0	465
1558824940.0	611
1558824989.0	583
1558825060.0	802
1558825115.0	4
1558825132.0	4
1558825148.0	7
1558825170.0	6
1558886864.0	99
1558886901.0	108
1558886925.0	104
1558886967.0	114
1558886993.0	105
1558887026.0	99
1558887111.0	40
1558887190.0	55
1558887282.0	48
1558887314.0	207
1558887353.0	209
1558887388.0	211
1558887435.0	48
1558887503.0	230
1558887526.0	218
1558887637.0	205
1558887665.0	221
1558887693.0	215
1558887833.0	208
1558887860.0	241
1558887882.0	22
1558887956.0	238
1558887978.0	209
1558888078.0	267
1558888119.0	199
1558888162.0	279
1558888264.0	240
1558888967.0	153
1558889001.0	151
1558889016.0	154
1558889094.0	355
1558889121.0	157
1558889141.0	158
1558889159.0	158
1558889395.0	157
1558889641.0	297
1558889720.0	271
1558889858.0	721
1558889919.0	343
1558890052.0	356
1558890229.0	941
1558890341.0	620
1558890506.0	968
1558890573.0	68
1558890621.0	87
1558890664.0	83
1558890968.0	175
1558891163.0	225
1558891629.0	166
1558891690.0	144
1558891853.0	500
1558891892.0	151
1558891926.0	430
1558892128.0	207
1558892225.0	169
1558892517.0	353
1558892780.0	340
1558892893.0	172
1558893179.0	340
1558893212.0	282
1558893254.0	895
1558893281.0	888
1558893350.0	891
1558893388.0	343
1558893431.0	902
1558893471.0	894
1558893512.0	909
1558893553.0	896
1558893681.0	376
1558893792.0	179
1558893826.0	56
1558893955.0	594
1558893995.0	115
